timestamp,pod,cpu,memory,window
2022-07-11 10:12:30.867262,delivery-c5d5bcc69-f2vs2,34801984,174112,0
2022-07-11 10:12:30.867262,drivers-56b44c5dd5-d6hcn,2768740,161444,0
2022-07-11 10:12:30.867262,storehouse-7595db995b-r4ph9,2107047,150504,0
2022-07-11 10:12:30.867262,kitchen-7c8cf6f9c8-9vk97,27109756,160916,0
2022-07-11 10:12:30.867262,maindbmspostgres-5b8c559c7d-ld9rw,8169145,119220,0
2022-07-11 10:12:30.867262,dispatch-57ffb45549-v2tr8,153054970,172192,0
2022-07-11 10:12:30.867262,order-64fc98bb6b-8knbb,97634059,175056,0
2022-07-11 10:12:30.867262,notification-75564499-8sk2f,14035990,166632,0
2022-07-11 10:12:30.867262,paymentprovider-54766c89b5-q4lns,839188,128984,0
2022-07-11 10:12:30.867262,pricecalculator-6ffd4c455d-p42gx,624609,132748,0
2022-07-11 10:12:30.867262,restaurant-77c6f86dfd-l486n,18449619,174260,0
2022-07-11 10:12:30.867262,accounting-5cd6c4b8dd-z5l4v,43259937,183768,0
2022-07-11 10:12:30.867262,itemviewer-65886df7bd-wl8v7,781101,135496,0
2022-07-11 10:12:32.985341,delivery-c5d5bcc69-f2vs2,34801984,174112,0
2022-07-11 10:12:32.985341,drivers-56b44c5dd5-d6hcn,2768740,161444,0
2022-07-11 10:12:32.985341,storehouse-7595db995b-r4ph9,2107047,150504,0
2022-07-11 10:12:32.985341,kitchen-7c8cf6f9c8-9vk97,27109756,160916,0
2022-07-11 10:12:32.985341,maindbmspostgres-5b8c559c7d-ld9rw,8169145,119220,0
2022-07-11 10:12:32.985341,dispatch-57ffb45549-v2tr8,153054970,172192,0
2022-07-11 10:12:32.985341,order-64fc98bb6b-8knbb,97634059,175056,0
2022-07-11 10:12:32.985341,notification-75564499-8sk2f,14035990,166632,0
2022-07-11 10:12:32.985341,paymentprovider-54766c89b5-q4lns,839188,128984,0
2022-07-11 10:12:32.985341,pricecalculator-6ffd4c455d-p42gx,624609,132748,0
2022-07-11 10:12:32.985341,restaurant-77c6f86dfd-l486n,18449619,174260,0
2022-07-11 10:12:32.985341,accounting-5cd6c4b8dd-z5l4v,43259937,183768,0
2022-07-11 10:12:32.985341,itemviewer-65886df7bd-wl8v7,781101,135496,0
2022-07-11 10:12:35.179512,delivery-c5d5bcc69-f2vs2,34801984,174112,0
2022-07-11 10:12:35.179512,drivers-56b44c5dd5-d6hcn,2768740,161444,0
2022-07-11 10:12:35.179512,storehouse-7595db995b-r4ph9,2107047,150504,0
2022-07-11 10:12:35.179512,kitchen-7c8cf6f9c8-9vk97,27109756,160916,0
2022-07-11 10:12:35.179512,maindbmspostgres-5b8c559c7d-ld9rw,8169145,119220,0
2022-07-11 10:12:35.179512,dispatch-57ffb45549-v2tr8,153054970,172192,0
2022-07-11 10:12:35.179512,order-64fc98bb6b-8knbb,97634059,175056,0
2022-07-11 10:12:35.179512,notification-75564499-8sk2f,14035990,166632,0
2022-07-11 10:12:35.179512,paymentprovider-54766c89b5-q4lns,839188,128984,0
2022-07-11 10:12:35.179512,pricecalculator-6ffd4c455d-p42gx,624609,132748,0
2022-07-11 10:12:35.179512,restaurant-77c6f86dfd-l486n,18449619,174260,0
2022-07-11 10:12:35.179512,accounting-5cd6c4b8dd-z5l4v,43259937,183768,0
2022-07-11 10:12:35.179512,itemviewer-65886df7bd-wl8v7,781101,135496,0
2022-07-11 10:12:37.389715,delivery-c5d5bcc69-f2vs2,34801984,174112,0
2022-07-11 10:12:37.389715,drivers-56b44c5dd5-d6hcn,2768740,161444,0
2022-07-11 10:12:37.389715,storehouse-7595db995b-r4ph9,2107047,150504,0
2022-07-11 10:12:37.389715,kitchen-7c8cf6f9c8-9vk97,27109756,160916,0
2022-07-11 10:12:37.389715,maindbmspostgres-5b8c559c7d-ld9rw,8169145,119220,0
2022-07-11 10:12:37.389715,dispatch-57ffb45549-v2tr8,153054970,172192,0
2022-07-11 10:12:37.389715,order-64fc98bb6b-8knbb,97634059,175056,0
2022-07-11 10:12:37.389715,notification-75564499-8sk2f,14035990,166632,0
2022-07-11 10:12:37.389715,paymentprovider-54766c89b5-q4lns,839188,128984,0
