timestamp,pod,cpu,memory,window
2022-08-05 08:41:31.429811,maindbmspostgres-7dcbcbbf79-wqdx2,1138631,60652,0
2022-08-05 08:41:31.429811,order-bb8bc89c9-7rt96,824361,180700,0
2022-08-05 08:41:31.429811,pricecalculator-d667995cb-vrn98,904184,197316,0
2022-08-05 08:41:31.429811,restaurant-7c877456df-5dwvq,930367,240072,0
2022-08-05 08:41:31.429811,storehouse-54f58c8b98-z49kh,618627,192516,0
2022-08-05 08:41:31.429811,accounting-8b8b49495-mrrwn,631817,226204,0
2022-08-05 08:41:31.429811,notification-c64668594-76jzp,714474,176712,0
2022-08-05 08:41:31.429811,delivery-75dbd98885-rj5dv,695505,200400,0
2022-08-05 08:41:31.429811,paymentprovider-9b68694db-ltbkz,841026,134056,0
2022-08-05 08:41:31.429811,dispatch-5f9dcbc858-6v25x,681428,190520,0
2022-08-05 08:41:31.429811,itemviewer-77996fd8f-m87c7,825579,189788,0
2022-08-05 08:41:32.146133,maindbmspostgres-7dcbcbbf79-wqdx2,1138631,60652,0
2022-08-05 08:41:32.146133,order-bb8bc89c9-7rt96,824361,180700,0
2022-08-05 08:41:32.146133,pricecalculator-d667995cb-vrn98,904184,197316,0
2022-08-05 08:41:32.146133,restaurant-7c877456df-5dwvq,930367,240072,0
2022-08-05 08:41:32.146133,storehouse-54f58c8b98-z49kh,618627,192516,0
2022-08-05 08:41:32.146133,accounting-8b8b49495-mrrwn,631817,226204,0
2022-08-05 08:41:32.146133,notification-c64668594-76jzp,714474,176712,0
2022-08-05 08:41:32.146133,delivery-75dbd98885-rj5dv,695505,200400,0
2022-08-05 08:41:32.146133,paymentprovider-9b68694db-ltbkz,841026,134056,0
2022-08-05 08:41:32.146133,dispatch-5f9dcbc858-6v25x,681428,190520,0
2022-08-05 08:41:32.146133,itemviewer-77996fd8f-m87c7,825579,189788,0
2022-08-05 08:41:32.920151,maindbmspostgres-7dcbcbbf79-wqdx2,1138631,60652,0
2022-08-05 08:41:32.920151,order-bb8bc89c9-7rt96,824361,180700,0
2022-08-05 08:41:32.920151,pricecalculator-d667995cb-vrn98,904184,197316,0
2022-08-05 08:41:32.920151,restaurant-7c877456df-5dwvq,930367,240072,0
2022-08-05 08:41:32.920151,storehouse-54f58c8b98-z49kh,618627,192516,0
2022-08-05 08:41:32.920151,accounting-8b8b49495-mrrwn,631817,226204,0
2022-08-05 08:41:32.920151,notification-c64668594-76jzp,714474,176712,0
2022-08-05 08:41:32.920151,delivery-75dbd98885-rj5dv,695505,200400,0
2022-08-05 08:41:32.920151,paymentprovider-9b68694db-ltbkz,841026,134056,0
2022-08-05 08:41:32.920151,dispatch-5f9dcbc858-6v25x,681428,190520,0
2022-08-05 08:41:32.920151,itemviewer-77996fd8f-m87c7,825579,189788,0
2022-08-05 08:41:33.773343,maindbmspostgres-7dcbcbbf79-wqdx2,1138631,60652,0
2022-08-05 08:41:33.773343,order-bb8bc89c9-7rt96,824361,180700,0
2022-08-05 08:41:33.773343,pricecalculator-d667995cb-vrn98,904184,197316,0
2022-08-05 08:41:33.773343,restaurant-7c877456df-5dwvq,930367,240072,0
2022-08-05 08:41:33.773343,storehouse-54f58c8b98-z49kh,618627,192516,0
2022-08-05 08:41:33.773343,accounting-8b8b49495-mrrwn,631817,226204,0
2022-08-05 08:41:33.773343,notification-c64668594-76jzp,714474,176712,0
2022-08-05 08:41:33.773343,delivery-75dbd98885-rj5dv,695505,200400,0
2022-08-05 08:41:33.773343,paymentprovider-9b68694db-ltbkz,841026,134056,0
2022-08-05 08:41:33.773343,dispatch-5f9dcbc858-6v25x,681428,190520,0
2022-08-05 08:41:33.773343,itemviewer-77996fd8f-m87c7,825579,189788,0
2022-08-05 08:41:34.355364,maindbmspostgres-7dcbcbbf79-wqdx2,1138631,60652,0
2022-08-05 08:41:34.355364,order-bb8bc89c9-7rt96,824361,180700,0
2022-08-05 08:41:34.355364,pricecalculator-d667995cb-vrn98,904184,197316,0
2022-08-05 08:41:34.355364,restaurant-7c877456df-5dwvq,930367,240072,0
2022-08-05 08:41:34.355364,storehouse-54f58c8b98-z49kh,618627,192516,0
2022-08-05 08:41:34.355364,accounting-8b8b49495-mrrwn,631817,226204,0
2022-08-05 08:41:34.355364,notification-c64668594-76jzp,714474,176712,0
2022-08-05 08:41:34.355364,delivery-75dbd98885-rj5dv,695505,200400,0
2022-08-05 08:41:34.355364,paymentprovider-9b68694db-ltbkz,841026,134056,0
2022-08-05 08:41:34.355364,dispatch-5f9dcbc858-6v25x,681428,190520,0
2022-08-05 08:41:34.355364,itemviewer-77996fd8f-m87c7,825579,189788,0
2022-08-05 08:41:34.923652,maindbmspostgres-7dcbcbbf79-wqdx2,1138631,60652,0
2022-08-05 08:41:34.923652,order-bb8bc89c9-7rt96,824361,180700,0
2022-08-05 08:41:34.923652,pricecalculator-d667995cb-vrn98,904184,197316,0
2022-08-05 08:41:34.923652,restaurant-7c877456df-5dwvq,930367,240072,0
2022-08-05 08:41:34.923652,storehouse-54f58c8b98-z49kh,618627,192516,0
