timestamp,pod,cpu,memory,window
2022-08-08 10:11:59.963479,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:11:59.963479,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:11:59.963479,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:11:59.963479,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:11:59.963479,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:11:59.963479,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:11:59.963479,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:11:59.963479,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:11:59.963479,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:11:59.963479,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:11:59.963479,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:11:59.963479,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:11:59.963479,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:00.862779,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:00.862779,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:00.862779,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:00.862779,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:00.862779,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:00.862779,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:12:00.862779,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:12:00.862779,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:12:00.862779,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:12:00.862779,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:12:00.862779,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:12:00.862779,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:12:00.862779,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:01.945024,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:01.945024,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:01.945024,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:01.945024,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:01.945024,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:01.945024,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:12:01.945024,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:12:01.945024,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:12:01.945024,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:12:01.945024,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:12:01.945024,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:12:01.945024,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:12:01.945024,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:02.592942,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:02.592942,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:02.592942,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:02.592942,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:02.592942,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:02.592942,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:12:02.592942,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:12:02.592942,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:12:02.592942,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:12:02.592942,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:12:02.592942,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:12:02.592942,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:12:02.592942,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:03.274131,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:03.274131,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:03.274131,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:03.274131,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:03.274131,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:03.274131,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:12:03.274131,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:12:03.274131,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:12:03.274131,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:12:03.274131,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:12:03.274131,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:12:03.274131,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:12:03.274131,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:03.895349,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:03.895349,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:03.895349,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:03.895349,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:03.895349,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:03.895349,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:12:03.895349,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:12:03.895349,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:12:03.895349,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:12:03.895349,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:12:03.895349,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:12:03.895349,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:12:03.895349,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:04.515959,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:04.515959,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:04.515959,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:04.515959,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:04.515959,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:04.515959,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:12:04.515959,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:12:04.515959,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:12:04.515959,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:12:04.515959,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:12:04.515959,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:12:04.515959,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:12:04.515959,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:05.139643,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:05.139643,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:05.139643,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:05.139643,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:05.139643,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:05.139643,drivers-6895949db7-2rp6c,919485,170164,0
2022-08-08 10:12:05.139643,paymentprovider-766b589955-qj28x,1064297,125176,0
2022-08-08 10:12:05.139643,dispatch-847c67bfbd-lwxfr,11122415,193108,0
2022-08-08 10:12:05.139643,itemviewer-5df56d644c-vcgfv,1112766,176508,0
2022-08-08 10:12:05.139643,delivery-5c8cf7b5c6-vkn2f,1465684,180488,0
2022-08-08 10:12:05.139643,accounting-684cb8b77d-5wkhk,870774,185584,0
2022-08-08 10:12:05.139643,pricecalculator-7c7545dddc-gcmzw,1146999,193036,0
2022-08-08 10:12:05.139643,notification-5d8c967898-xzqzr,845613,166356,0
2022-08-08 10:12:05.770409,maindbmspostgres-5b8c559c7d-dmfsx,2595883,166716,0
2022-08-08 10:12:05.770409,storehouse-64d584c54d-wkvpp,784696,161720,0
2022-08-08 10:12:05.770409,restaurant-65db8c4548-pf6kj,1709993,213160,0
2022-08-08 10:12:05.770409,kitchen-6c8cbf9cfb-74m5k,4936033,163704,0
2022-08-08 10:12:05.770409,order-6cc79645db-xr5jd,1091154,170656,0
2022-08-08 10:12:05.770409,drivers-6895949db7-2rp6c,919485,170164,0
