timestamp,pod,cpu,memory,window
2022-07-11 10:30:10.655228,maindbmspostgres-5b8c559c7d-r7f72,4221194,140516,0
2022-07-11 10:30:10.655228,notification-689657578c-rqks5,17396284,174600,0
2022-07-11 10:30:10.655228,drivers-64547d5c69-n8t76,22602900,168720,0
2022-07-11 10:30:10.655228,kitchen-64fdcbb7fd-hh5dp,4254654,167072,0
2022-07-11 10:30:10.655228,order-7cfcdc7647-26j42,13738987,169920,0
2022-07-11 10:30:10.655228,pricecalculator-555f78d8c-vxxlx,989154,132192,0
2022-07-11 10:30:10.655228,itemviewer-6569868658-hj58c,787110,129532,0
2022-07-11 10:30:10.655228,storehouse-6f7cb858fd-psrzw,791855,151248,0
2022-07-11 10:30:10.655228,paymentprovider-58f5b554b8-r5n4m,962573,128172,0
2022-07-11 10:30:10.655228,restaurant-645488dffc-mb2tg,1161703,171528,0
2022-07-11 10:30:10.655228,accounting-5677c64bcf-8tg2c,1924831,185332,0
2022-07-11 10:30:10.655228,delivery-76f94cd4fb-z49hr,5451227,166396,0
2022-07-11 10:30:10.655228,dispatch-5d8d669dc8-7hpbx,6245491,186504,0
2022-07-11 10:30:12.779368,maindbmspostgres-5b8c559c7d-r7f72,4221194,140516,0
2022-07-11 10:30:12.779368,notification-689657578c-rqks5,17396284,174600,0
2022-07-11 10:30:12.779368,drivers-64547d5c69-n8t76,22602900,168720,0
2022-07-11 10:30:12.779368,kitchen-64fdcbb7fd-hh5dp,4254654,167072,0
2022-07-11 10:30:12.779368,order-7cfcdc7647-26j42,13738987,169920,0
2022-07-11 10:30:12.779368,pricecalculator-555f78d8c-vxxlx,989154,132192,0
2022-07-11 10:30:12.779368,itemviewer-6569868658-hj58c,787110,129532,0
2022-07-11 10:30:12.779368,storehouse-6f7cb858fd-psrzw,791855,151248,0
2022-07-11 10:30:12.779368,paymentprovider-58f5b554b8-r5n4m,962573,128172,0
2022-07-11 10:30:12.779368,restaurant-645488dffc-mb2tg,1161703,171528,0
2022-07-11 10:30:12.779368,accounting-5677c64bcf-8tg2c,1924831,185332,0
2022-07-11 10:30:12.779368,delivery-76f94cd4fb-z49hr,5451227,166396,0
2022-07-11 10:30:12.779368,dispatch-5d8d669dc8-7hpbx,57109585,186716,0
2022-07-11 10:30:14.971695,maindbmspostgres-5b8c559c7d-r7f72,1770391,140848,0
2022-07-11 10:30:14.971695,notification-689657578c-rqks5,6761409,174800,0
2022-07-11 10:30:14.971695,drivers-64547d5c69-n8t76,14192340,168740,0
2022-07-11 10:30:14.971695,kitchen-64fdcbb7fd-hh5dp,10833857,167452,0
2022-07-11 10:30:14.971695,order-7cfcdc7647-26j42,38640408,171192,0
2022-07-11 10:30:14.971695,pricecalculator-555f78d8c-vxxlx,873325,132192,0
2022-07-11 10:30:14.971695,itemviewer-6569868658-hj58c,974030,129532,0
2022-07-11 10:30:14.971695,storehouse-6f7cb858fd-psrzw,3544330,151268,0
2022-07-11 10:30:14.971695,paymentprovider-58f5b554b8-r5n4m,994406,128304,0
2022-07-11 10:30:14.971695,restaurant-645488dffc-mb2tg,11027552,171852,0
2022-07-11 10:30:14.971695,accounting-5677c64bcf-8tg2c,71354295,185712,0
2022-07-11 10:30:14.971695,delivery-76f94cd4fb-z49hr,3684219,166532,0
2022-07-11 10:30:14.971695,dispatch-5d8d669dc8-7hpbx,57109585,186716,0
2022-07-11 10:30:17.474232,maindbmspostgres-5b8c559c7d-r7f72,1770391,140848,0
