timestamp,pod,cpu,memory,window
2022-07-21 15:24:59.677366,maindbmspostgres-9994957d7-86mtd,2445397,124180,0
2022-07-21 15:24:59.677366,itemviewer-794c7dfb8f-ls2wj,1241525,170184,0
2022-07-21 15:24:59.677366,order-64786f5b4-28fn6,837709,145104,0
2022-07-21 15:24:59.677366,pricecalculator-6476f49544-p9xfk,1416674,179872,0
2022-07-21 15:24:59.677366,paymentprovider-7ff849dd67-5vgkk,673345,135932,0
2022-07-21 15:24:59.677366,storehouse-585cdd8c64-4dwt5,861896,167288,0
2022-07-21 15:24:59.677366,restaurant-cc6b4bfcb-lmbmj,890612,175240,0
2022-07-21 15:24:59.677366,delivery-74954c6b46-4d8wb,836924,167124,0
2022-07-21 15:24:59.677366,kitchen-75bfbd997b-2svkt,904350,126992,0
2022-07-21 15:24:59.677366,dispatch-94f7db954-ssjvc,1064517,175608,0
2022-07-21 15:24:59.677366,notification-6dc4cf7445-sc6sl,825717,131812,0
2022-07-21 15:24:59.677366,accounting-6dbfdf8d44-r7wwc,1429103,181744,0
2022-07-21 15:25:01.940123,maindbmspostgres-9994957d7-86mtd,1273042,124128,0
2022-07-21 15:25:01.940123,itemviewer-794c7dfb8f-ls2wj,1241525,170184,0
2022-07-21 15:25:01.940123,order-64786f5b4-28fn6,837709,145104,0
2022-07-21 15:25:01.940123,pricecalculator-6476f49544-p9xfk,1416674,179872,0
2022-07-21 15:25:01.940123,paymentprovider-7ff849dd67-5vgkk,673345,135932,0
2022-07-21 15:25:01.940123,storehouse-585cdd8c64-4dwt5,861896,167288,0
2022-07-21 15:25:01.940123,restaurant-cc6b4bfcb-lmbmj,890612,175240,0
2022-07-21 15:25:01.940123,delivery-74954c6b46-4d8wb,836924,167124,0
2022-07-21 15:25:01.940123,kitchen-75bfbd997b-2svkt,904350,126992,0
2022-07-21 15:25:01.940123,dispatch-94f7db954-ssjvc,1064517,175608,0
2022-07-21 15:25:01.940123,notification-6dc4cf7445-sc6sl,825717,131812,0
2022-07-21 15:25:01.940123,accounting-6dbfdf8d44-r7wwc,1429103,181744,0
2022-07-21 15:25:04.127995,maindbmspostgres-9994957d7-86mtd,1273042,124128,0
2022-07-21 15:25:04.127995,itemviewer-794c7dfb8f-ls2wj,1241525,170184,0
2022-07-21 15:25:04.127995,order-64786f5b4-28fn6,837709,145104,0
2022-07-21 15:25:04.127995,pricecalculator-6476f49544-p9xfk,1416674,179872,0
2022-07-21 15:25:04.127995,paymentprovider-7ff849dd67-5vgkk,673345,135932,0
2022-07-21 15:25:04.127995,storehouse-585cdd8c64-4dwt5,861896,167288,0
2022-07-21 15:25:04.127995,restaurant-cc6b4bfcb-lmbmj,890612,175240,0
2022-07-21 15:25:04.127995,delivery-74954c6b46-4d8wb,836924,167124,0
2022-07-21 15:25:04.127995,kitchen-75bfbd997b-2svkt,904350,126992,0
2022-07-21 15:25:04.127995,dispatch-94f7db954-ssjvc,1064517,175608,0
2022-07-21 15:25:04.127995,notification-6dc4cf7445-sc6sl,825717,131812,0
2022-07-21 15:25:04.127995,accounting-6dbfdf8d44-r7wwc,1429103,181744,0
2022-07-21 15:25:06.377799,maindbmspostgres-9994957d7-86mtd,1273042,124128,0
2022-07-21 15:25:06.377799,itemviewer-794c7dfb8f-ls2wj,1241525,170184,0
2022-07-21 15:25:06.377799,order-64786f5b4-28fn6,837709,145104,0
2022-07-21 15:25:06.377799,pricecalculator-6476f49544-p9xfk,1416674,179872,0
2022-07-21 15:25:06.377799,paymentprovider-7ff849dd67-5vgkk,673345,135932,0
2022-07-21 15:25:06.377799,storehouse-585cdd8c64-4dwt5,861896,167288,0
2022-07-21 15:25:06.377799,restaurant-cc6b4bfcb-lmbmj,890612,175240,0
2022-07-21 15:25:06.377799,delivery-74954c6b46-4d8wb,836924,167124,0
2022-07-21 15:25:06.377799,kitchen-75bfbd997b-2svkt,904350,126992,0
2022-07-21 15:25:06.377799,dispatch-94f7db954-ssjvc,1064517,175608,0
2022-07-21 15:25:06.377799,notification-6dc4cf7445-sc6sl,825717,131812,0
2022-07-21 15:25:06.377799,accounting-6dbfdf8d44-r7wwc,1429103,181744,0
2022-07-21 15:25:08.620433,maindbmspostgres-9994957d7-86mtd,1273042,124128,0
2022-07-21 15:25:08.620433,itemviewer-794c7dfb8f-ls2wj,1241525,170184,0
2022-07-21 15:25:08.620433,order-64786f5b4-28fn6,837709,145104,0
2022-07-21 15:25:08.620433,pricecalculator-6476f49544-p9xfk,1416674,179872,0
2022-07-21 15:25:08.620433,paymentprovider-7ff849dd67-5vgkk,673345,135932,0
2022-07-21 15:25:08.620433,storehouse-585cdd8c64-4dwt5,861896,167288,0
2022-07-21 15:25:08.620433,restaurant-cc6b4bfcb-lmbmj,890612,175240,0
2022-07-21 15:25:08.620433,delivery-74954c6b46-4d8wb,836924,167124,0
2022-07-21 15:25:08.620433,kitchen-75bfbd997b-2svkt,904350,126992,0
2022-07-21 15:25:08.620433,dispatch-94f7db954-ssjvc,1064517,175608,0
2022-07-21 15:25:08.620433,notification-6dc4cf7445-sc6sl,825717,131812,0
2022-07-21 15:25:08.620433,accounting-6dbfdf8d44-r7wwc,1429103,181744,0
2022-07-21 15:25:10.901255,maindbmspostgres-9994957d7-86mtd,1273042,124128,0
2022-07-21 15:25:10.901255,itemviewer-794c7dfb8f-ls2wj,1241525,170184,0
2022-07-21 15:25:10.901255,order-64786f5b4-28fn6,837709,145104,0
2022-07-21 15:25:10.901255,pricecalculator-6476f49544-p9xfk,1416674,179872,0
2022-07-21 15:25:10.901255,paymentprovider-7ff849dd67-5vgkk,673345,135932,0
2022-07-21 15:25:10.901255,storehouse-585cdd8c64-4dwt5,861896,167288,0
2022-07-21 15:25:10.901255,restaurant-cc6b4bfcb-lmbmj,890612,175240,0
2022-07-21 15:25:10.901255,delivery-74954c6b46-4d8wb,836924,167124,0
2022-07-21 15:25:10.901255,kitchen-75bfbd997b-2svkt,904350,126992,0
2022-07-21 15:25:10.901255,dispatch-94f7db954-ssjvc,1064517,175608,0
2022-07-21 15:25:10.901255,notification-6dc4cf7445-sc6sl,825717,131812,0
2022-07-21 15:25:10.901255,accounting-6dbfdf8d44-r7wwc,1429103,181744,0
2022-07-21 15:25:13.182942,maindbmspostgres-9994957d7-86mtd,1273042,124128,0
2022-07-21 15:25:13.182942,itemviewer-794c7dfb8f-ls2wj,1241525,170184,0
2022-07-21 15:25:13.182942,order-64786f5b4-28fn6,837709,145104,0
2022-07-21 15:25:13.182942,pricecalculator-6476f49544-p9xfk,1416674,179872,0
2022-07-21 15:25:13.182942,paymentprovider-7ff849dd67-5vgkk,673345,135932,0
2022-07-21 15:25:13.182942,storehouse-585cdd8c64-4dwt5,861896,167288,0
2022-07-21 15:25:13.182942,restaurant-cc6b4bfcb-lmbmj,890612,175240,0
2022-07-21 15:25:13.182942,delivery-74954c6b46-4d8wb,836924,167124,0
2022-07-21 15:25:13.182942,kitchen-75bfbd997b-2svkt,904350,126992,0
2022-07-21 15:25:13.182942,dispatch-94f7db954-ssjvc,189538036,176964,0
2022-07-21 15:25:13.182942,notification-6dc4cf7445-sc6sl,807497,131728,0
2022-07-21 15:25:13.182942,accounting-6dbfdf8d44-r7wwc,112411757,182432,0
2022-07-21 15:25:15.462431,maindbmspostgres-9994957d7-86mtd,5618458,124176,0
2022-07-21 15:25:15.462431,itemviewer-794c7dfb8f-ls2wj,37941904,171580,0
2022-07-21 15:25:15.462431,order-64786f5b4-28fn6,693392,145104,0
2022-07-21 15:25:15.462431,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:15.462431,paymentprovider-7ff849dd67-5vgkk,706971,135932,0
2022-07-21 15:25:15.462431,storehouse-585cdd8c64-4dwt5,21803394,168416,0
2022-07-21 15:25:15.462431,restaurant-cc6b4bfcb-lmbmj,7267432,175816,0
2022-07-21 15:25:15.462431,delivery-74954c6b46-4d8wb,76032094,168280,0
2022-07-21 15:25:15.462431,kitchen-75bfbd997b-2svkt,819799,126912,0
2022-07-21 15:25:15.462431,dispatch-94f7db954-ssjvc,189538036,176964,0
2022-07-21 15:25:15.462431,notification-6dc4cf7445-sc6sl,807497,131728,0
2022-07-21 15:25:15.462431,accounting-6dbfdf8d44-r7wwc,112411757,182432,0
2022-07-21 15:25:17.689064,maindbmspostgres-9994957d7-86mtd,5618458,124176,0
2022-07-21 15:25:17.689064,itemviewer-794c7dfb8f-ls2wj,37941904,171580,0
2022-07-21 15:25:17.689064,order-64786f5b4-28fn6,693392,145104,0
2022-07-21 15:25:17.689064,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:17.689064,paymentprovider-7ff849dd67-5vgkk,706971,135932,0
2022-07-21 15:25:17.689064,storehouse-585cdd8c64-4dwt5,21803394,168416,0
2022-07-21 15:25:17.689064,restaurant-cc6b4bfcb-lmbmj,7267432,175816,0
2022-07-21 15:25:17.689064,delivery-74954c6b46-4d8wb,76032094,168280,0
2022-07-21 15:25:17.689064,kitchen-75bfbd997b-2svkt,819799,126912,0
2022-07-21 15:25:17.689064,dispatch-94f7db954-ssjvc,189538036,176964,0
2022-07-21 15:25:17.689064,notification-6dc4cf7445-sc6sl,807497,131728,0
2022-07-21 15:25:17.689064,accounting-6dbfdf8d44-r7wwc,112411757,182432,0
2022-07-21 15:25:19.970786,maindbmspostgres-9994957d7-86mtd,5618458,124176,0
2022-07-21 15:25:19.970786,itemviewer-794c7dfb8f-ls2wj,37941904,171580,0
2022-07-21 15:25:19.970786,order-64786f5b4-28fn6,693392,145104,0
2022-07-21 15:25:19.970786,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:19.970786,paymentprovider-7ff849dd67-5vgkk,706971,135932,0
2022-07-21 15:25:19.970786,storehouse-585cdd8c64-4dwt5,21803394,168416,0
2022-07-21 15:25:19.970786,restaurant-cc6b4bfcb-lmbmj,7267432,175816,0
2022-07-21 15:25:19.970786,delivery-74954c6b46-4d8wb,76032094,168280,0
2022-07-21 15:25:19.970786,kitchen-75bfbd997b-2svkt,819799,126912,0
2022-07-21 15:25:19.970786,dispatch-94f7db954-ssjvc,189538036,176964,0
2022-07-21 15:25:19.970786,notification-6dc4cf7445-sc6sl,807497,131728,0
2022-07-21 15:25:19.970786,accounting-6dbfdf8d44-r7wwc,112411757,182432,0
2022-07-21 15:25:22.192015,maindbmspostgres-9994957d7-86mtd,5618458,124176,0
2022-07-21 15:25:22.192015,itemviewer-794c7dfb8f-ls2wj,37941904,171580,0
2022-07-21 15:25:22.192015,order-64786f5b4-28fn6,693392,145104,0
2022-07-21 15:25:22.192015,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:22.192015,paymentprovider-7ff849dd67-5vgkk,706971,135932,0
2022-07-21 15:25:22.192015,storehouse-585cdd8c64-4dwt5,21803394,168416,0
2022-07-21 15:25:22.192015,restaurant-cc6b4bfcb-lmbmj,7267432,175816,0
2022-07-21 15:25:22.192015,delivery-74954c6b46-4d8wb,76032094,168280,0
2022-07-21 15:25:22.192015,kitchen-75bfbd997b-2svkt,819799,126912,0
2022-07-21 15:25:22.192015,dispatch-94f7db954-ssjvc,189538036,176964,0
2022-07-21 15:25:22.192015,notification-6dc4cf7445-sc6sl,807497,131728,0
2022-07-21 15:25:22.192015,accounting-6dbfdf8d44-r7wwc,112411757,182432,0
2022-07-21 15:25:24.416843,maindbmspostgres-9994957d7-86mtd,5618458,124176,0
2022-07-21 15:25:24.416843,itemviewer-794c7dfb8f-ls2wj,37941904,171580,0
2022-07-21 15:25:24.416843,order-64786f5b4-28fn6,693392,145104,0
2022-07-21 15:25:24.416843,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:24.416843,paymentprovider-7ff849dd67-5vgkk,706971,135932,0
2022-07-21 15:25:24.416843,storehouse-585cdd8c64-4dwt5,21803394,168416,0
2022-07-21 15:25:24.416843,restaurant-cc6b4bfcb-lmbmj,7267432,175816,0
2022-07-21 15:25:24.416843,delivery-74954c6b46-4d8wb,76032094,168280,0
2022-07-21 15:25:24.416843,kitchen-75bfbd997b-2svkt,819799,126912,0
2022-07-21 15:25:24.416843,dispatch-94f7db954-ssjvc,189538036,176964,0
2022-07-21 15:25:24.416843,notification-6dc4cf7445-sc6sl,807497,131728,0
2022-07-21 15:25:24.416843,accounting-6dbfdf8d44-r7wwc,112411757,182432,0
2022-07-21 15:25:26.691490,maindbmspostgres-9994957d7-86mtd,5618458,124176,0
2022-07-21 15:25:26.691490,itemviewer-794c7dfb8f-ls2wj,37941904,171580,0
2022-07-21 15:25:26.691490,order-64786f5b4-28fn6,693392,145104,0
2022-07-21 15:25:26.691490,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:26.691490,paymentprovider-7ff849dd67-5vgkk,706971,135932,0
2022-07-21 15:25:26.691490,storehouse-585cdd8c64-4dwt5,21803394,168416,0
2022-07-21 15:25:26.691490,restaurant-cc6b4bfcb-lmbmj,7267432,175816,0
2022-07-21 15:25:26.691490,delivery-74954c6b46-4d8wb,76032094,168280,0
2022-07-21 15:25:26.691490,kitchen-75bfbd997b-2svkt,819799,126912,0
2022-07-21 15:25:26.691490,dispatch-94f7db954-ssjvc,189538036,176964,0
2022-07-21 15:25:26.691490,notification-6dc4cf7445-sc6sl,807497,131728,0
2022-07-21 15:25:26.691490,accounting-6dbfdf8d44-r7wwc,112411757,182432,0
2022-07-21 15:25:28.922509,maindbmspostgres-9994957d7-86mtd,5618458,124176,0
2022-07-21 15:25:28.922509,itemviewer-794c7dfb8f-ls2wj,37941904,171580,0
2022-07-21 15:25:28.922509,order-64786f5b4-28fn6,693392,145104,0
2022-07-21 15:25:28.922509,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:28.922509,paymentprovider-7ff849dd67-5vgkk,706971,135932,0
2022-07-21 15:25:28.922509,storehouse-585cdd8c64-4dwt5,21803394,168416,0
2022-07-21 15:25:28.922509,restaurant-cc6b4bfcb-lmbmj,46067727,180256,0
2022-07-21 15:25:28.922509,delivery-74954c6b46-4d8wb,233699997,170588,0
2022-07-21 15:25:28.922509,kitchen-75bfbd997b-2svkt,677630,126912,0
2022-07-21 15:25:28.922509,dispatch-94f7db954-ssjvc,235874289,179056,0
2022-07-21 15:25:28.922509,notification-6dc4cf7445-sc6sl,697394,131728,0
2022-07-21 15:25:28.922509,accounting-6dbfdf8d44-r7wwc,245275290,184216,0
2022-07-21 15:25:31.195562,maindbmspostgres-9994957d7-86mtd,6508587,124176,0
2022-07-21 15:25:31.195562,itemviewer-794c7dfb8f-ls2wj,252844985,178356,0
2022-07-21 15:25:31.195562,order-64786f5b4-28fn6,703290,145104,0
2022-07-21 15:25:31.195562,pricecalculator-6476f49544-p9xfk,201654736,186372,0
2022-07-21 15:25:31.195562,paymentprovider-7ff849dd67-5vgkk,631421,135932,0
2022-07-21 15:25:31.195562,storehouse-585cdd8c64-4dwt5,33233001,168964,0
