timestamp,pod,cpu,memory,window
2022-08-01 17:21:59.184562,maindbmspostgres-9994957d7-vt29v,4708878,192916,0
2022-08-01 17:21:59.184562,order-7b5c5ccfb8-jhlfd,1528370,127292,0
2022-08-01 17:21:59.184562,paymentprovider-6869979b66-z827x,1506190,136136,0
2022-08-01 17:21:59.184562,pricecalculator-65cbc7d946-qfkqx,275164835,189772,0
2022-08-01 17:21:59.184562,restaurant-5dbb68c7d9-4m9fq,49790378,194112,0
2022-08-01 17:21:59.184562,storehouse-678b87d786-nbjm5,28396666,167352,0
2022-08-01 17:21:59.184562,dispatch-658ff74dbb-c67g4,171231999,175020,0
2022-08-01 17:21:59.184562,itemviewer-866ccb9c9f-tt8xv,217427253,185192,0
2022-08-01 17:21:59.184562,delivery-b457c49f-8gdbb,164583210,171504,0
2022-08-01 17:21:59.184562,notification-6476f5f558-x5fw9,893034,133596,0
2022-08-01 17:21:59.184562,accounting-7498b54bbb-w6vh2,29118664,178008,0
2022-08-01 17:21:59.184562,kitchen-6d9ff995fc-gxkrq,1341244,124896,0
2022-08-01 17:21:59.980543,maindbmspostgres-9994957d7-vt29v,4708878,192916,0
2022-08-01 17:21:59.980543,order-7b5c5ccfb8-jhlfd,1528370,127292,0
2022-08-01 17:21:59.980543,paymentprovider-6869979b66-z827x,1506190,136136,0
2022-08-01 17:21:59.980543,pricecalculator-65cbc7d946-qfkqx,275164835,189772,0
2022-08-01 17:21:59.980543,restaurant-5dbb68c7d9-4m9fq,49790378,194112,0
2022-08-01 17:21:59.980543,storehouse-678b87d786-nbjm5,28396666,167352,0
2022-08-01 17:21:59.980543,dispatch-658ff74dbb-c67g4,171231999,175020,0
2022-08-01 17:21:59.980543,itemviewer-866ccb9c9f-tt8xv,217427253,185192,0
2022-08-01 17:21:59.980543,delivery-b457c49f-8gdbb,164583210,171504,0
2022-08-01 17:21:59.980543,notification-6476f5f558-x5fw9,893034,133596,0
2022-08-01 17:21:59.980543,accounting-7498b54bbb-w6vh2,29118664,178008,0
2022-08-01 17:21:59.980543,kitchen-6d9ff995fc-gxkrq,1341244,124896,0
2022-08-01 17:22:00.991802,maindbmspostgres-9994957d7-vt29v,4708878,192916,0
2022-08-01 17:22:00.991802,order-7b5c5ccfb8-jhlfd,1528370,127292,0
2022-08-01 17:22:00.991802,paymentprovider-6869979b66-z827x,1506190,136136,0
2022-08-01 17:22:00.991802,pricecalculator-65cbc7d946-qfkqx,275164835,189772,0
2022-08-01 17:22:00.991802,restaurant-5dbb68c7d9-4m9fq,49790378,194112,0
2022-08-01 17:22:00.991802,storehouse-678b87d786-nbjm5,28396666,167352,0
2022-08-01 17:22:00.991802,dispatch-658ff74dbb-c67g4,171231999,175020,0
2022-08-01 17:22:00.991802,itemviewer-866ccb9c9f-tt8xv,217427253,185192,0
2022-08-01 17:22:00.991802,delivery-b457c49f-8gdbb,164583210,171504,0
2022-08-01 17:22:00.991802,notification-6476f5f558-x5fw9,893034,133596,0
2022-08-01 17:22:00.991802,accounting-7498b54bbb-w6vh2,29118664,178008,0
2022-08-01 17:22:00.991802,kitchen-6d9ff995fc-gxkrq,1341244,124896,0
2022-08-01 17:22:01.751379,maindbmspostgres-9994957d7-vt29v,4708878,192916,0
2022-08-01 17:22:01.751379,order-7b5c5ccfb8-jhlfd,1528370,127292,0
2022-08-01 17:22:01.751379,paymentprovider-6869979b66-z827x,1506190,136136,0
2022-08-01 17:22:01.751379,pricecalculator-65cbc7d946-qfkqx,275164835,189772,0
