timestamp,pod,cpu,memory,window
2022-07-11 10:53:06.392010,maindbmspostgres-5b8c559c7d-6sq9z,2701107,79232,0
2022-07-11 10:53:06.392010,pricecalculator-77777487d6-jfdq9,934391,131428,0
2022-07-11 10:53:06.392010,restaurant-5f77dd85df-n5qwl,17251664,157608,0
2022-07-11 10:53:06.392010,storehouse-699689c6d9-d5gw5,43103387,146004,0
2022-07-11 10:53:06.392010,accounting-5d68fdbd6d-7llbt,75492907,171196,0
2022-07-11 10:53:06.392010,dispatch-79c6b47fc9-2trt2,59187130,159516,0
2022-07-11 10:53:06.392010,itemviewer-74cc9d65df-czn5k,1032887,136132,0
2022-07-11 10:53:06.392010,delivery-789f99d997-bz4s8,61481196,147492,0
2022-07-11 10:53:06.392010,drivers-548dbf69f7-bkpwk,1064557,137616,0
2022-07-11 10:53:06.392010,kitchen-799c7767d7-t89nc,49239853,146692,0
2022-07-11 10:53:06.392010,paymentprovider-6bd4b94dfc-ffc59,13548118,140536,0
2022-07-11 10:53:06.392010,notification-7cb599ccc-gd2lp,33242483,161284,0
2022-07-11 10:53:06.392010,order-6b7746c9bb-25j2g,9021577,148164,0
2022-07-11 10:53:08.610452,maindbmspostgres-5b8c559c7d-6sq9z,2701107,79232,0
2022-07-11 10:53:08.610452,pricecalculator-77777487d6-jfdq9,934391,131428,0
2022-07-11 10:53:08.610452,restaurant-5f77dd85df-n5qwl,17251664,157608,0
2022-07-11 10:53:08.610452,storehouse-699689c6d9-d5gw5,43103387,146004,0
2022-07-11 10:53:08.610452,accounting-5d68fdbd6d-7llbt,75492907,171196,0
2022-07-11 10:53:08.610452,dispatch-79c6b47fc9-2trt2,59187130,159516,0
2022-07-11 10:53:08.610452,itemviewer-74cc9d65df-czn5k,1032887,136132,0
2022-07-11 10:53:08.610452,delivery-789f99d997-bz4s8,61481196,147492,0
2022-07-11 10:53:08.610452,drivers-548dbf69f7-bkpwk,1064557,137616,0
2022-07-11 10:53:08.610452,kitchen-799c7767d7-t89nc,49239853,146692,0
2022-07-11 10:53:08.610452,paymentprovider-6bd4b94dfc-ffc59,13548118,140536,0
